epoch,binary_dice_score,learning_rate,loss,val_binary_dice_score,val_loss
0,0.43232524394989014,9.999999974752427e-07,1.2774146795272827,0.6914271116256714,1.1624774932861328
1,0.6007885336875916,3.0899998819222674e-05,1.1102536916732788,0.5687617063522339,1.2489262819290161
2,0.603382408618927,6.08000009378884e-05,1.0665522813796997,0.5654658079147339,1.1042308807373047
3,0.687218189239502,9.069999941857532e-05,0.8922510147094727,8.499405741929991e-14,1.6318068504333496
4,0.7307910919189453,0.00012060000153724104,0.8151870369911194,8.786388635976042e-14,2.06803560256958
5,0.6833848357200623,0.00015049999637994915,0.8779817223548889,0.00026578750112093985,1.2083046436309814
6,0.755424439907074,0.0001804000057745725,0.740606963634491,0.5864972472190857,1.192978858947754
7,0.746199369430542,0.0002103000006172806,0.7073410749435425,8.629204393140882e-14,2.0361013412475586
8,0.745617687702179,0.0002401999954599887,0.7186495661735535,0.007206584792584181,1.082191824913025
9,0.7160174250602722,0.0002700999903026968,0.7647778987884521,8.171131685771188e-14,2.298013925552368
10,0.7084938883781433,0.0003000000142492354,0.7991738319396973,8.062571199866572e-14,3.638385534286499
11,0.7600041031837463,0.0002999951539095491,0.6799885034561157,8.989791062171543e-14,1.5873287916183472
12,0.787437379360199,0.00029998060199432075,0.6180667281150818,7.071628829180554e-07,1.7765141725540161
13,0.7542210221290588,0.0002999563585035503,0.6841462254524231,9.095869402727524e-14,1.367159128189087
14,0.7211678624153137,0.0002999223943334073,0.7418445944786072,0.7742288112640381,0.823960542678833
15,0.7192266583442688,0.00029987876769155264,0.7611526846885681,8.832881258011294e-14,1.5033679008483887
16,0.8035792708396912,0.00029982542037032545,0.5835071802139282,0.70074862241745,1.1860604286193848
17,0.7674223184585571,0.00029976238147355616,0.6901217699050903,0.6203677654266357,1.3084250688552856
18,0.7725335359573364,0.00029968968010507524,0.6679826378822327,0.5319089293479919,0.8893716335296631
19,0.8131119012832642,0.0002996072871610522,0.5626803636550903,0.15283596515655518,1.088051199913025
20,0.8162258863449097,0.0002995152317453176,0.565312922000885,0.7954668998718262,0.6641169786453247
21,0.8377195596694946,0.00029941348475404084,0.4858236014842987,0.824955940246582,0.5617468357086182
22,0.8301517963409424,0.00029930207529105246,0.508333683013916,0.026625558733940125,1.522258996963501
23,0.7955111861228943,0.0002991810324601829,0.5802617073059082,7.63789869567301e-14,2.053820848464966
24,0.7872433662414551,0.0002990503271576017,0.5767033100128174,0.3303254246711731,0.9937677383422852
25,0.7945795655250549,0.00029890998848713934,0.5815569758415222,0.7388237714767456,0.8247403502464294
26,0.819033682346344,0.0002987600164487958,0.5341588258743286,0.2814010977745056,1.4693589210510254
27,0.8025118708610535,0.00029860041104257107,0.5775400996208191,0.8403858542442322,0.5035853385925293
28,0.8303771615028381,0.0002984312013722956,0.49732017517089844,0.09233643114566803,1.3288506269454956
29,0.8519116640090942,0.0002982524165417999,0.4331876337528229,0.8219757676124573,0.6033328771591187
30,0.8265074491500854,0.00029806402744725347,0.5066964626312256,0.78328537940979,0.6030225157737732
31,0.8460798859596252,0.00029786606319248676,0.4771980345249176,0.01060444489121437,1.889395833015442
32,0.8260031938552856,0.0002976585237774998,0.5241990685462952,0.3305289149284363,0.8935495018959045
33,0.8181069493293762,0.000297441438306123,0.5504211783409119,0.0008626935305073857,2.236311435699463
34,0.7845649719238281,0.0002972148358821869,0.6376554369926453,0.8485405445098877,0.503597617149353
35,0.8315494060516357,0.0002969787165056914,0.49780675768852234,0.8473882079124451,0.460999071598053
36,0.8446004390716553,0.0002967330801766366,0.44741204380989075,0.8263685703277588,0.5488681793212891
37,0.8222031593322754,0.0002964779268950224,0.5152344703674316,0.04789898917078972,1.6472364664077759
38,0.870678186416626,0.0002962133439723402,0.38371172547340393,0.7461657524108887,0.7956944704055786
39,0.8170205354690552,0.0002959393023047596,0.5252000093460083,0.8298753499984741,0.5300962924957275
40,0.8462474942207336,0.0002956558018922806,0.44177305698394775,0.6969670653343201,0.7608385682106018
41,0.8651784658432007,0.000295362900942564,0.3809964656829834,0.8028354048728943,0.6089872121810913
42,0.8394742608070374,0.00029506057035177946,0.5071477293968201,0.8420104384422302,0.486592173576355
43,0.8325749635696411,0.0002947488974314183,0.49414390325546265,0.843776285648346,0.48334524035453796
44,0.8404902219772339,0.00029442785307765007,0.46076783537864685,0.7584422826766968,0.6711315512657166
45,0.8409783244132996,0.00029409746639430523,0.45662376284599304,0.1284475326538086,1.2930408716201782
46,0.8688752055168152,0.0002937577373813838,0.3924636244773865,0.7208670973777771,0.7970772981643677
47,0.8336696624755859,0.0002934087533503771,0.4839349389076233,0.1668080985546112,1.2706774473190308
48,0.8268154263496399,0.0002930504851974547,0.4715524911880493,0.7431791424751282,0.8329562544822693
49,0.856934666633606,0.00029268296202644706,0.43231087923049927,0.8132665157318115,0.6644512414932251
50,0.8399251699447632,0.0002923061838373542,0.5246962904930115,0.793303370475769,0.6786755919456482
51,0.8263859152793884,0.00029192023794166744,0.5009030699729919,0.8337103724479675,0.6299622058868408
52,0.8583084344863892,0.0002915251243393868,0.42182037234306335,0.6650440096855164,1.1255385875701904
53,0.8412995338439941,0.00029112084303051233,0.4616495668888092,0.8910001516342163,0.4056648015975952
54,0.8586240410804749,0.00029070742311887443,0.4218062460422516,0.7277283072471619,0.6859445571899414
55,0.8464720845222473,0.00029028492281213403,0.43925467133522034,0.7060440182685852,0.7940054535865784
56,0.8400461077690125,0.0002898533421102911,0.4645620882511139,0.7423268556594849,0.7826868295669556
57,0.8226882219314575,0.00028941273922100663,0.5245427489280701,0.5507054328918457,0.9398843050003052
58,0.7802628874778748,0.00028896311414428055,0.6778868436813354,0.7223018407821655,0.8462619781494141
59,0.7731772065162659,0.00028850449598394334,0.6570116281509399,0.5218774676322937,0.8999263048171997
60,0.8032407164573669,0.00028803691384382546,0.5924552083015442,8.31879189014742e-14,2.6388416290283203
61,0.8269022107124329,0.0002875604259315878,0.5675472617149353,0.037952687591314316,1.799899697303772
62,0.7693784832954407,0.0002870750322472304,0.7032724022865295,8.34982649970846e-14,2.698232889175415
63,0.7987821102142334,0.00028658079099841416,0.5879334807395935,8.246699221940712e-14,2.8388583660125732
64,0.793436586856842,0.0002860777312889695,0.5569548010826111,8.7602166731586e-14,1.932619333267212
65,0.8371618390083313,0.0002855658531188965,0.5037363767623901,9.167218037193364e-14,2.1032700538635254
66,0.8347173929214478,0.0002850451855920255,0.4999864399433136,0.7986191511154175,0.6358253955841064
67,0.8376632332801819,0.000284515816019848,0.4759848713874817,0.7675870656967163,0.6796251535415649
68,0.8688777685165405,0.00028397777350619435,0.39081650972366333,0.807479977607727,0.5790831446647644
69,0.8652001619338989,0.00028343102894723415,0.399656742811203,0.7632283568382263,0.7472805976867676
70,0.848538339138031,0.00028287566965445876,0.47251495718955994,0.8677722811698914,0.4421161413192749
71,0.8099653720855713,0.00028231172473169863,0.5217236280441284,0.5281571745872498,0.9250015020370483
72,0.8602762818336487,0.0002817392232827842,0.4194602370262146,8.681745508045888e-14,2.6540141105651855
73,0.8395638465881348,0.00028115822351537645,0.5096292495727539,0.8758398294448853,0.4016476273536682
