epoch,binary_dice_score,learning_rate,loss,val_binary_dice_score,val_loss
52,0.836279034614563,0.00026537597295828164,0.5452492237091064,1.7734599867206408e-13,2.061018705368042
53,0.7792541980743408,0.00026377837639302015,0.6852083206176758,0.000389171444112435,2.4506683349609375
54,0.8367834687232971,0.0002621498133521527,0.56730717420578,0.8911780118942261,0.4221150279045105
55,0.8095108270645142,0.00026049072039313614,0.6270464658737183,0.8715075850486755,0.47359874844551086
56,0.8366274237632751,0.0002588015631772578,0.5497972965240479,0.8612365126609802,0.47647565603256226
57,0.8365653157234192,0.0002570828073658049,0.5976632833480835,0.8184911012649536,0.6772446036338806
58,0.8115248084068298,0.0002553348895162344,0.6465395092964172,0.06996510922908783,2.1102073192596436
59,0.8338105082511902,0.00025355833349749446,0.5694993734359741,1.1137808542116545e-05,2.5564136505126953
60,0.8075276017189026,0.0002517536049708724,0.6656685471534729,0.00023586503812111914,2.6151254177093506
61,0.8162705302238464,0.00024992116959765553,0.5961352586746216,0.8181939721107483,0.5506699085235596
62,0.8438939452171326,0.00024806158035062253,0.5199075937271118,0.8633500933647156,0.4966866970062256
63,0.8647499680519104,0.0002461753028910607,0.48789724707603455,0.8908628225326538,0.3962511122226715
64,0.838901937007904,0.0002442628610879183,0.5836745500564575,0.901913583278656,0.3849589228630066
65,0.8188427090644836,0.0002423247933620587,0.6156279444694519,0.8874478936195374,0.4735000431537628
66,0.8260642290115356,0.0002403616381343454,0.635077178478241,0.8695172071456909,0.5232419371604919
67,0.8480873703956604,0.00023837389016989619,0.515245258808136,0.00012275180779397488,2.511061668395996
68,0.8496694564819336,0.00023636213154532015,0.5117572546005249,1.5636480283319487e-13,2.3202462196350098
69,0.8323580622673035,0.00023432690068148077,0.5550175905227661,0.8785030245780945,0.4612433910369873
70,0.814348578453064,0.0002322687505511567,0.6622866988182068,0.689517080783844,0.8123852610588074
71,0.8254998326301575,0.00023018824867904186,0.5998088121414185,0.8262107372283936,0.6735860705375671
72,0.8223722577095032,0.00022808594803791493,0.5997466444969177,0.8108388781547546,0.6507945656776428
73,0.7935408353805542,0.00022596244525630027,0.7393375039100647,0.0024988844525069,2.076507091522217
74,0.8273164629936218,0.00022381830785889179,0.5773513317108154,0.021296750754117966,2.1799488067626953
75,0.8057092428207397,0.00022165413247421384,0.6702893972396851,0.877434492111206,0.46867284178733826
76,0.8294056057929993,0.00021947050117887557,0.5471640825271606,0.508604109287262,0.9672524929046631
77,0.8493325710296631,0.00021726801060140133,0.5449368357658386,0.860830545425415,0.5241000652313232
78,0.815956175327301,0.00021504727192223072,0.6269535422325134,0.8528416156768799,0.6616363525390625
79,0.8569864630699158,0.0002128088817698881,0.5509711503982544,0.849520206451416,0.4805328845977783
80,0.8239085674285889,0.0002105534658767283,0.5962558388710022,0.9101901650428772,0.35631999373435974
81,0.8075538277626038,0.00020828162087127566,0.6158600449562073,0.8509928584098816,0.5772621035575867
82,0.8564475178718567,0.00020599398703780025,0.5077171921730042,0.3418443500995636,1.576175570487976
83,0.8487997651100159,0.00020369117555674165,0.506135880947113,0.8946003317832947,0.37472373247146606
84,0.8500309586524963,0.00020137382671236992,0.5398642420768738,0.8609784245491028,0.5047613382339478
85,0.8446974158287048,0.00019904256623703986,0.527847170829773,0.8398239612579346,0.5766069889068604
86,0.8485783338546753,0.00019669803441502154,0.5082818269729614,0.3130209743976593,1.646850824356079
87,0.862977921962738,0.00019434088608250022,0.5180078744888306,0.8445553183555603,0.6630779504776001
88,0.8395619988441467,0.0001919717324199155,0.49676772952079773,0.7692691087722778,0.6790281534194946
89,0.872734010219574,0.0001895912573672831,0.4372561573982239,0.03698546066880226,2.098883867263794
90,0.8306834697723389,0.00018720008665695786,0.570706307888031,0.8701520562171936,0.4791054129600525
91,0.8382418751716614,0.00018479887512512505,0.5561355948448181,0.47569552063941956,1.1044374704360962
92,0.8337908983230591,0.00018238829215988517,0.5133412480354309,0.9030530452728271,0.3469051718711853
93,0.8144837021827698,0.0001799689925974235,0.6093770265579224,1.3296294946139875e-13,2.769516944885254
94,0.8102242946624756,0.00017754164582584053,0.6538164615631104,0.8564965128898621,0.4772416353225708
95,0.8472000360488892,0.00017510689212940633,0.5237321257591248,0.06454320251941681,1.7238024473190308
96,0.866264820098877,0.00017266541544813663,0.5271354913711548,0.8963844180107117,0.41345521807670593
97,0.8140556216239929,0.00017021788517013192,0.615464985370636,0.86381995677948,0.45689094066619873
98,0.8565577268600464,0.0001677649561315775,0.500278651714325,0.8957746028900146,0.39038893580436707
99,0.8246986269950867,0.00016530731227248907,0.5713503360748291,0.8771346211433411,0.4635935127735138
100,0.8456535339355469,0.00016284560842905194,0.5359373092651367,0.9071975350379944,0.35192233324050903
101,0.8477010130882263,0.00016038054309319705,0.5332714915275574,0.43739768862724304,1.1864612102508545
102,0.8778470754623413,0.00015791277110110968,0.46923989057540894,0.8836828470230103,0.43523240089416504
103,0.8753361105918884,0.00015544297639280558,0.43741416931152344,0.8700917959213257,0.4515130817890167
104,0.8487594723701477,0.00015297182835638523,0.5042399168014526,0.8742195963859558,0.4524030387401581
105,0.8224893808364868,0.00015049999637994915,0.5887148380279541,0.8606242537498474,0.45769697427749634
106,0.8338486552238464,0.0001480281789554283,0.5394073724746704,0.8539842367172241,0.48117727041244507
107,0.8365604281425476,0.00014555703091900796,0.5517889261245728,0.8918870687484741,0.4162822961807251
108,0.8817675709724426,0.00014308722165878862,0.4438626766204834,0.849655032157898,0.5698556900024414
109,0.8410540223121643,0.00014061946421861649,0.5564144253730774,0.8510683178901672,0.5043753385543823
110,0.869972825050354,0.00013815438433084637,0.4419172704219818,0.8665239214897156,0.5041006207466125
111,0.8794334530830383,0.00013569269503932446,0.4316462576389313,0.8275293111801147,0.6445178985595703
112,0.8775180578231812,0.00013323505118023604,0.4747653901576996,0.8903672695159912,0.4201735854148865
113,0.8682456016540527,0.0001307821221416816,0.4907468259334564,0.8771457076072693,0.45322901010513306
114,0.8630819916725159,0.0001283345918636769,0.49618127942085266,0.8855471014976501,0.420458048582077
115,0.8543757796287537,0.0001258931151824072,0.5180689692497253,0.8693540096282959,0.443722128868103
116,0.8886902928352356,0.000123458361485973,0.400593638420105,0.7985114455223083,0.6167877912521362
117,0.8771891593933105,0.00012103100743843243,0.4188046157360077,0.8641408085823059,0.45120593905448914
118,0.8762279748916626,0.00011861170787597075,0.4329090714454651,0.9196685552597046,0.3359488546848297
119,0.8519337773323059,0.00011620112491073087,0.5090674757957458,0.8869674205780029,0.4013272225856781
120,0.8492961525917053,0.00011379992065485567,0.5443307757377625,0.9051628708839417,0.3684077262878418
121,0.8788473010063171,0.00011140874994453043,0.4352133870124817,0.8823545575141907,0.4427785277366638
122,0.856454074382782,0.00010902826761594042,0.5001557469367981,0.735059380531311,0.7936415672302246
123,0.8571643233299255,0.00010665912122931331,0.4950177073478699,0.905249834060669,0.3511306047439575
124,0.8770888447761536,0.00010430195834487677,0.43070265650749207,0.9271135926246643,0.3079555630683899
125,0.8688541054725647,0.00010195742652285844,0.4429478645324707,0.8765816688537598,0.44872185587882996
126,0.8802661895751953,9.9626173323486e-05,0.430188924074173,0.8923791646957397,0.38565361499786377
127,0.8456559181213379,9.730881720315665e-05,0.5829496383666992,0.9294539093971252,0.28267332911491394
128,0.8776053190231323,9.500601299805567e-05,0.45571058988571167,0.11289458721876144,1.9921000003814697
129,0.8325656652450562,9.271837188862264e-05,0.6411768198013306,0.8621619939804077,0.5305511951446533
130,0.8397795557975769,9.044653415912762e-05,0.5280989408493042,0.8397965431213379,0.5957107543945312
131,0.870186448097229,8.81911109900102e-05,0.4669244587421417,0.7657532691955566,0.7598360180854797
132,0.8753489255905151,8.595272083766758e-05,0.4499633014202118,0.9356881380081177,0.28003621101379395
133,0.8664687871932983,8.373198215849698e-05,0.414346307516098,0.8841870427131653,0.4070962369441986
134,0.8603101968765259,8.152949885698035e-05,0.4487661123275757,0.9136426448822021,0.33592286705970764
135,0.8415072560310364,7.934586756164208e-05,0.5095787644386292,0.8865386843681335,0.44999876618385315
136,0.8883799910545349,7.718168490100652e-05,0.39971309900283813,0.8853577375411987,0.4268421232700348
137,0.8810325264930725,7.503755477955565e-05,0.3900444209575653,0.8930541276931763,0.401376873254776
138,0.8714877367019653,7.291405199794099e-05,0.42462676763534546,0.39525872468948364,1.3053439855575562
139,0.8487496972084045,7.081175863277167e-05,0.5064169764518738,0.9146680235862732,0.3415234386920929
140,0.8843627572059631,6.873124948469922e-05,0.4229729473590851,0.9122397899627686,0.3469294309616089
141,0.8932707905769348,6.667309935437515e-05,0.3707152009010315,0.9081999063491821,0.3464614152908325
142,0.8607800602912903,6.463786849053577e-05,0.5467318296432495,0.8626955151557922,0.4755694568157196
143,0.8772433996200562,6.262610259000212e-05,0.413642555475235,0.896110475063324,0.3616117537021637
144,0.8651373982429504,6.063836917746812e-05,0.43514886498451233,0.9051023721694946,0.33568206429481506
145,0.846220076084137,5.8675199397839606e-05,0.5026577115058899,0.9501662254333496,0.21463705599308014
146,0.8639220595359802,5.673713530995883e-05,0.4821968972682953,0.9329718947410583,0.2918586730957031
147,0.8661065697669983,5.482470442075282e-05,0.46421685814857483,0.9147784113883972,0.3385498523712158
148,0.8627468347549438,5.2938426961191e-05,0.4736047387123108,0.901252031326294,0.3603963255882263
149,0.8881856203079224,5.107882680022158e-05,0.38007593154907227,0.9196887016296387,0.338687002658844
150,0.8804855346679688,4.924640597891994e-05,0.45541563630104065,0.921678364276886,0.3106093406677246
151,0.8794204592704773,4.744166653836146e-05,0.429780513048172,0.9270032048225403,0.31223613023757935
152,0.9047670364379883,4.56650996056851e-05,0.353434681892395,0.8644053936004639,0.48514366149902344
153,0.8446318507194519,4.3917196308029816e-05,0.5516194701194763,0.9088839888572693,0.359035849571228
154,0.875714123249054,4.2198433220619336e-05,0.4555659294128418,0.9387915134429932,0.26320743560791016
155,0.8732003569602966,4.050927600474097e-05,0.4357669949531555,0.9419425129890442,0.27505040168762207
156,0.8719061613082886,3.885019032168202e-05,0.43605080246925354,0.8959218263626099,0.39431291818618774
157,0.8640545606613159,3.722162728081457e-05,0.48071518540382385,0.9232567548751831,0.3125882148742676
158,0.8714290857315063,3.56240343535319e-05,0.4219530522823334,0.9122314453125,0.33241766691207886
159,0.8719054460525513,3.4057848097290844e-05,0.44667938351631165,0.9501276612281799,0.22141706943511963
160,0.898270845413208,3.252349415561184e-05,0.3625420331954956,0.922553300857544,0.31863683462142944
161,0.8846794962882996,3.102139453403652e-05,0.39623624086380005,0.9138059616088867,0.33956387639045715
162,0.8690245747566223,2.9551958505180664e-05,0.49192574620246887,0.9015276432037354,0.35774359107017517
163,0.9057093262672424,2.8115589884691872e-05,0.3638631999492645,0.9045171141624451,0.36243370175361633
164,0.9105596542358398,2.67126797552919e-05,0.3393475115299225,0.9256278872489929,0.29416102170944214
165,0.8886775970458984,2.5343611923744902e-05,0.39063671231269836,0.931900680065155,0.24853765964508057
166,0.8892202973365784,2.40087592828786e-05,0.39003869891166687,0.8727666139602661,0.44870856404304504
167,0.8455804586410522,2.2708489268552512e-05,0.5010570883750916,0.9419651031494141,0.25821712613105774
168,0.9100300073623657,2.144315658370033e-05,0.3512958288192749,0.9083400368690491,0.3212614059448242
169,0.8977662920951843,2.021310501731932e-05,0.390373170375824,0.9594262838363647,0.1725170910358429
170,0.867264986038208,1.9018674720427953e-05,0.48152685165405273,0.8807145357131958,0.469915509223938
171,0.8881353139877319,1.786018765415065e-05,0.3994826376438141,0.8965937495231628,0.3546941578388214
172,0.8732320666313171,1.673796577961184e-05,0.46811339259147644,0.8918454647064209,0.4080090820789337
173,0.8842023611068726,1.5652311049052514e-05,0.43218711018562317,0.86847323179245,0.38052499294281006
174,0.898939847946167,1.4603522686229553e-05,0.37450021505355835,0.8882962465286255,0.4051404297351837
175,0.8798189163208008,1.3591888091468718e-05,0.41888663172721863,0.8866655230522156,0.4444577991962433
176,0.8549285531044006,1.2617681932169944e-05,0.49981948733329773,0.9236239790916443,0.3024939000606537
177,0.8879109025001526,1.1681171599775553e-05,0.41449296474456787,0.9162740111351013,0.29327037930488586
178,0.8801150918006897,1.0782612662296742e-05,0.42146575450897217,0.9218391180038452,0.3209579885005951
179,0.8843226432800293,9.922251592797693e-06,0.39644330739974976,0.9457800388336182,0.2483324110507965
180,0.8661125302314758,9.10032213141676e-06,0.45370352268218994,0.9326236844062805,0.29128772020339966
181,0.8742734789848328,8.317050742334686e-06,0.4546375274658203,0.9170308113098145,0.3145686984062195
182,0.8916991949081421,7.572650702059036e-06,0.390240341424942,0.9386001825332642,0.26112574338912964
183,0.8869065642356873,6.867325282655656e-06,0.4117274284362793,0.9267527461051941,0.28548794984817505
184,0.8597995638847351,6.201267751748674e-06,0.496468722820282,0.9302176833152771,0.27053597569465637
185,0.8911426067352295,5.5746604630257934e-06,0.4043417274951935,0.9006434082984924,0.3720283508300781
186,0.9023913145065308,4.987673491996247e-06,0.3312491774559021,0.9197582006454468,0.311236709356308
187,0.8926764130592346,4.440468728716951e-06,0.37045910954475403,0.9169971346855164,0.35339653491973877
188,0.8597866296768188,3.933194875571644e-06,0.4814014434814453,0.9478632211685181,0.20478002727031708
189,0.8833891749382019,3.4659913126233732e-06,0.41283294558525085,0.9062246084213257,0.34088221192359924
190,0.8564563989639282,3.0389851417567115e-06,0.51612788438797,0.9354557394981384,0.2740568220615387
191,0.8652973175048828,2.6522932330408366e-06,0.529524564743042,0.9357694387435913,0.26862528920173645
192,0.8784330487251282,2.306021542608505e-06,0.435303270816803,0.9236956834793091,0.3076276481151581
193,0.887191116809845,2.0002646579087013e-06,0.4183397591114044,0.9270363450050354,0.2625308036804199
194,0.8821603655815125,1.735106025080313e-06,0.4221811890602112,0.9268121123313904,0.3166320323944092
195,0.888257622718811,1.5106182900126441e-06,0.39506298303604126,0.8941256999969482,0.3575824499130249
196,0.9041416049003601,1.3268627299112268e-06,0.3529016673564911,0.9302840232849121,0.279096394777298
197,0.8653615713119507,1.1838895943583339e-06,0.48371976613998413,0.9268780946731567,0.30418938398361206
198,0.8726969361305237,1.0817379916261416e-06,0.4546584486961365,0.9407821297645569,0.2290506660938263
199,0.8822259902954102,1.0204358886767295e-06,0.42055556178092957,0.9358129501342773,0.2782191038131714
